lseger8,Lorna,Seger,Arts and Entertainment Technology ,Hopkins
jchavez8,Jeanna,Chavez,Secondary Education: Social Studies,The HERE
cwoodrum9,Curtis,Woodrum,Music Instrumental Performance,Nugent
bdavis1,Basil,Davis,Costume Design and Technology,FAR
santhony0,Shirley,Anthony,Agricultural and Biological Engineering (ACES),Skyline Tower
madkins3,Michael,Adkins,Crop Sciences,Nugent
pfischer0,Pamela,Fischer,Latina/Latino Studies,Bousfield
jduarte8,James,Duarte,Undeclared,FAR
ingo0,Iris,Ngo,Secondary Education: Earth Science,Nugent
vguajardo8,Von,Guajardo,Plant Biotechnology,Suites at Third
blangley2,Bradford,Langley,Finance + Data Science,Snyder
rengelken0,Rachael,Engelken,Computer Science and Advertising,The Dean
eengland8,Emmanuel,England,"Policy, International Trade & Development",Nugent
khedtke0,Kellye,Hedtke,Dance (BA),The Dean
jsimmons1,Jeffrey,Simmons,English,Nugent
cpayne7,Cynthia,Payne,Spanish,Snyder
mrodriguez5,Margaret,Rodriguez,Supply Chain Management,Wassaja
wchamness6,Willie,Chamness,Musicology,309 Green
criveroll8,Christopher,Riveroll,Operations Management,Tower at Third
fwilkinson2,Frank,Wilkinson,Mechanical Engineering,Suites at Third
hmcgibbon4,Henry,Mcgibbon,History of Art,FAR
mhess5,Michael,Hess,Germanic Studies,FAR
spatz9,Stephanie,Patz,Sustainable Design,Nugent
rbeck2,Robert,Beck,Neural Engineering,The HERE
cgordon5,Chauncey,Gordon,Materials Science and Engineering,Weston
mspears4,Mary,Spears,Supply Chain Management,Wassaja
rlyday0,Rodrigo,Lyday,Computer Science and Advertising,The Dean
mlong6,Michael,Long,Spanish,Nugent
esherman3,Earl,Sherman,Geology,Weston
cpernell7,Crystal,Pernell,Animal Sciences,Hopkins
bbuchanan2,Bernice,Buchanan,Journalism,Snyder
sburress4,Stephanie,Burress,"Nuclear, Plasma, and Radiological Engineering",Suites at Third
jholifield6,Jerry,Holifield,Human Nutrition,Hopkins
swilson8,Shirl,Wilson,Scenic Technology,Hopkins
bhill5,Brian,Hill,"Policy, International Trade & Development",Skyline Tower
csmith7,Charlotte,Smith,Italian,Snyder
djosilowsky8,Daniel,Josilowsky,Animal Sciences,PAR
nthomas0,Noemi,Thomas,Geography and Geographic Information Science,Scott
tringer4,Timothy,Ringer,Art Education (K-12),Snyder
hsanders6,Harold,Sanders,Secondary Education: Physics,Skyline Tower
ehunter3,Edgar,Hunter,"Agribusiness, Markets & Management",Wassaja
rrodgers6,Robert,Rodgers,Secondary Education: Earth Science,Bousfield
lkhalaf2,Linda,Khalaf,"Health Sciences, Interdisciplinary ",The HERE
swashington7,Stephanie,Washington,Agricultural and Biological Engineering (ENG),Nugent
gisley4,Gail,Isley,Molecular and Cellular Biology,Bousfield
bgrap7,Bertha,Grap,Mathematics,Bousfield
vlatimer4,Virginia,Latimer,Secondary Education: Mathematics,The Dean
hcarney6,Harry,Carney,Mechanical Engineering,The Dean
lthomason7,Lisa,Thomason,Industrial Design,The HERE
dgamboa0,Douglas,Gamboa,Industrial Design,Snyder
cthong7,Candance,Thong,Theatre Studies,Weston
ryarbrough7,Rickey,Yarbrough,Studio Art (BFA),Bousfield
atuohy4,Armando,Tuohy,Asian American Studies,The Dean
dgray9,David,Gray,Computer Science and Astronomy,ISR
rwiggins3,Ryan,Wiggins,Philosophy,FAR
krushton6,Kenneth,Rushton,Undeclared,PAR
mfeaster6,Michael,Feaster,Human Development and Family Studies,Tower at Third
gjohnston3,George,Johnston,Engineering Mechanics,Skyline Tower
cclark4,Carolyn,Clark,Environmental Economics & Policy,ISR
wgreaves7,Weston,Greaves,Actuarial Science,Tower at Third
ccurran8,Charles,Curran,Computer Science and Animal Sciences,Skyline Tower
hnichols8,Hilda,Nichols,Agricultural Education,Wassaja
jdoner3,Jeff,Doner,Lyric Theatre,Bousfield
oclark7,Omer,Clark,Italian,Skyline Tower
sashley2,Stephanie,Ashley,Agricultural Communications,Bousfield
msmoke6,Michael,Smoke,English,Weston
mbates2,Mary,Bates,"Computer Science and Education, Learning Sciences",FAR
shilbert2,Sarah,Hilbert,Secondary Education: Earth Science,Bousfield
cluna9,Catherine,Luna,Studio Art (BFA),The HERE
ryoung4,Robert,Young,Latin American Studies,Snyder
dprice8,Donald,Price,Geology,The HERE
skelley3,Shawn,Kelley,Learning and Education Studies,PAR
jwade0,John,Wade,Mechanical Engineering,ISR
dbissonnette7,Devin,Bissonnette,Speech and Hearing Science,Snyder
jbutler0,James,Butler,Comparative and World Literature,The HERE
ccrossland5,Carolyn,Crossland,Psychology,Suites at Third
kjohnson3,Kim,Johnson,Architectural Studies,Nugent
edejesus1,Edward,Dejesus,Econometrics and Quantitative Economics,Nugent
mjames2,Matt,James,Undeclared,Skyline Tower
wpeck9,Wendy,Peck,Computer Science and Philosophy,Weston
mwaterman9,Margaret,Waterman,Slavic Studies,The HERE
pcrow2,Pearl,Crow,Studio Art (BA),Wassaja
trawe9,Troy,Rawe,Agri-Accounting,Wassaja
bfry3,Barbara,Fry,Agricultural and Biological Engineering (ACES),Weston
jaitken1,Judith,Aitken,Electrical Engineering,Weston
fparker1,Florence,Parker,Slavic Studies,Scott
cmarcum4,Crystal,Marcum,Computer Science and Philosophy,PAR
jcook0,John,Cook,African American Studies,Bousfield
thooker4,Tony,Hooker,Civil Engineering,Hopkins
apach4,Antonio,Pach,Music Open Studies,Snyder
rlubinski7,Rogelio,Lubinski,Music,Scott
cmartin9,Cynthia,Martin,Germanic Studies,Weston
knixon7,Kim,Nixon,Mechanical Engineering,PAR
jwhorton2,Jaime,Whorton,Financial Planning,Nugent
acastillo7,Alan,Castillo,Brain and Cognitive Science,FAR
rmabe8,Robert,Mabe,Marketing,PAR
shill8,Sharyn,Hill,Operations Management,Wassaja
elewis5,Eleanor,Lewis,Middle Grades Education (Grades 5-8),Bousfield
asneed9,Armando,Sneed,Germanic Studies,The HERE
aciocca7,Arturo,Ciocca,Integrative Biology,Hopkins
estubblefield7,Eileen,Stubblefield,Linguistics,ISR
tprouty2,Timothy,Prouty,Arts and Entertainment Technology ,Tower at Third
rlogie1,Renee,Logie,Music,Skyline Tower
smike6,Steve,Mike,"Earth, Society, and Environmental Sustainability",309 Green
lblair4,Leonard,Blair,Linguistics and Teaching English as a Second Language,Snyder
areves6,Alicia,Reves,Scenic Technology,FAR
cfrey7,Carolyn,Frey,Interdisciplinary Studies,Bousfield
jskaggs2,Jarrod,Skaggs,Philosophy,ISR
emiller5,Edward,Miller,Art and Art History ,Hopkins
levans9,Lloyd,Evans,Astronomy + Data Science,Hopkins
aquiroz5,Adam,Quiroz,Early Childhood Education (Birth-Grade 2),ISR
staylor6,Sharon,Taylor,Classics,Bousfield
pcuevas9,Penny,Cuevas,Food Science,Snyder
jlawrence0,Juan,Lawrence,Agricultural Communications,Snyder
mcole3,Monica,Cole,Sound Design and Technology,Skyline Tower
dvilleda8,Diane,Villeda,Acting,Suites at Third
cwright8,Chadwick,Wright,Computer Science and Advertising,Snyder
swalker6,Shena,Walker,Architectural Studies,ISR
msigman2,Michael,Sigman,Econometrics and Quantitative Economics,Skyline Tower
hcastile3,Harvey,Castile,Middle Grades Education (Grades 5-8),Skyline Tower
jthomas5,Jennifer,Thomas,Finance,Suites at Third
bramirez6,Beth,Ramirez,Costume Design and Technology,The HERE
klewis2,Kelly,Lewis,Finance + Data Science,Bousfield
mcullen7,Michael,Cullen,Linguistics and Teaching English as a Second Language,The Dean
fwhite1,Frances,White,"Russian, East European, and Eurasian Studies",ISR
dkoch4,Donald,Koch,Metropolitan Food and Environmental Systems,Skyline Tower
lmiller0,Lee,Miller,Finance,The HERE
cschuett8,Charles,Schuett,Molecular and Cellular Biology,The HERE
cperry6,Clinton,Perry,Learning and Education Studies,Weston
lsmith3,Lissa,Smith,Journalism,PAR
ljeffries5,Linda,Jeffries,Actuarial Science,PAR
mschroeder1,Michael,Schroeder,Architectural Studies,Scott
jforbes2,John,Forbes,"Computer Science and Education, Secondary Education",Weston
wnesmith3,Willie,Nesmith,Costume Design and Technology,The Dean
emoore7,Elizabeth,Moore,Early Childhood Education (Birth-Grade 2),Snyder
wrios9,William,Rios,Music Open Studies,Wassaja
wobrien6,Willard,Obrien,Marketing,309 Green
kbarnett4,Kerry,Barnett,Finance,Nugent
lfoltz4,Linda,Foltz,Financial Planning,The Dean
jlarkin1,Josephine,Larkin,History,The HERE
nmaxam8,Nathan,Maxam,"Computer Science and Education, Secondary Education",Bousfield
swallenbrock1,Sean,Wallenbrock,Secondary Education: Mathematics (LAS),Nugent
ssoliz7,Sarah,Soliz,Architectural Studies,Bousfield
eclark4,Earl,Clark,Interdisciplinary Studies,Snyder
ddavis0,Danny,Davis,Music Composition ,309 Green
msims7,Melissa,Sims,Statistics and Computer Science,PAR
dkreitzer8,Delsie,Kreitzer,Agri-Accounting,Bousfield
cfox7,Charles,Fox,"Health Sciences, Interdisciplinary ",Weston
ehelton0,Evelyn,Helton,Computer Science and Crop Sciences,Skyline Tower
asmith3,Audrey,Smith,Secondary Education: Earth Science,Weston
ahernandez7,Andrea,Hernandez,Music,Skyline Tower
abrothers5,Amanda,Brothers,"Nuclear, Plasma, and Radiological Engineering",ISR
sparkins5,Sarah,Parkins,Learning and Education Studies,Suites at Third
wstark8,William,Stark,Finance + Data Science,The Dean
wstewart5,Wayne,Stewart,Agricultural Communications,Weston
wthomas1,Wayne,Thomas,Brain and Cognitive Science,309 Green
ptshudy4,Peter,Tshudy,Philosophy,FAR
lsteinberg6,Lillian,Steinberg,Computer Science and Geography & Geographic Information Science,Snyder
caddy3,Chad,Addy,French,Tower at Third
jkay6,Jason,Kay,Engineering Technology and Management for Agricultural Systems,PAR
rhuang8,Ruby,Huang,"Russian, East European, and Eurasian Studies",Hopkins
hpalmer4,Helen,Palmer,Community Health,Suites at Third
vscott1,Virginia,Scott,Engineering Technology and Management for Agricultural Systems,FAR
jlopez9,James,Lopez,Public Policy & Law,The Dean
smeskill8,Suzanne,Meskill,Teacher Education: Kinesiology - Physical Education (K-12),Weston
bmartin8,Betty,Martin,Comparative and World Literature,ISR
tyork7,Tonya,York,Journalism,Scott
dlaws6,Douglas,Laws,East Asian Languages and Cultures,Bousfield
mbell8,Marian,Bell,Computer Science and Economics ,Hopkins
pwilson7,Patricia,Wilson,Dietetics,Hopkins
cpapadopoulos9,Carl,Papadopoulos,Systems Engineering and Design ,Suites at Third
fwelch8,Felix,Welch,Finance,Nugent
ddeangelo7,Daryl,Deangelo,Economics,Snyder
icash4,Ida,Cash,Journalism,Wassaja
snix5,Scott,Nix,Chemistry,Tower at Third
gkim0,George,Kim,Religion,Suites at Third
jyeung5,Jocelyn,Yeung,Social Work,Weston
ebain3,Eva,Bain,Art Undeclared ,309 Green
lmarter5,Lucille,Marter,Business Undeclared,Scott
kmoore3,Kyong,Moore,Music Voice Performance,PAR
kholliman5,Kevin,Holliman,Teacher Education: Spanish (K-12),FAR
tkhan5,Thomas,Khan,Studio Art (BFA),Scott
along5,Albertha,Long,Computer Science and Music,Wassaja
jfata7,Joseph,Fata,Food Science,FAR
cpratt6,Charles,Pratt,Computer Science and Linguistics,ISR
jchevas8,Jane,Chevas,Metropolitan Food and Environmental Systems,Skyline Tower
dclayton7,David,Clayton,Electrical Engineering,Wassaja
dtriche9,David,Triche,Studio Art (BFA),Skyline Tower
kmiller6,Kellye,Miller,Latina/Latino Studies,Wassaja
mplatt6,Maria,Platt,Chemistry,Scott
esullivan2,Elizabeth,Sullivan,Teacher Education: French (K-12),Hopkins
rbercier1,Rosa,Bercier,Arts and Entertainment Technology ,PAR
vsmith3,Victor,Smith,Accountancy + Data Science,Nugent
tthreatt3,Teresa,Threatt,Agri-Accounting,Tower at Third
syoung6,Seth,Young,Economics,FAR
dblack7,Dorothy,Black,Slavic Studies,Nugent
sramaudar4,Steven,Ramaudar,Molecular and Cellular Biology,The Dean
rpetrich8,Rhonda,Petrich,Information Sciences + Data Science,The Dean
amascaro0,Alberto,Mascaro,Hospitality Management,Scott
kjoyce4,Kara,Joyce,Secondary Education: Mathematics (LAS),Bousfield
lwhalen0,Linda,Whalen,Accountancy + Data Science,Nugent
jwalker5,Jacob,Walker,Accountancy + Data Science,FAR
jweyrick9,John,Weyrick,Community Health,PAR
ssmith0,Sabrina,Smith,"Agribusiness, Markets & Management",FAR
rsanchez8,Robert,Sanchez,Secondary Education: Mathematics,Snyder
rmyers7,Robert,Myers,Human Development and Family Studies,Scott
arivera9,Arlene,Rivera,Computer Science and Philosophy,Scott
kyoung9,Karen,Young,Lighting Design and Technology ,Bousfield
rsimas5,Robert,Simas,Art and Art History ,Nugent
bpemberton5,Bernard,Pemberton,Germanic Studies,Suites at Third
swhite2,Shawn,White,Music Education (K-12),The Dean
mnichols8,Mona,Nichols,Early Childhood Education (Birth-Grade 2),Weston
rroberts4,Robert,Roberts,Secondary Education: Social Studies,Wassaja
hwarren2,Heather,Warren,Landscape Architecture ,PAR
jwhitehead7,John,Whitehead,"Computer Science and Education, Learning Sciences",ISR
jbrown6,Joseph,Brown,Electrical Engineering,309 Green
amcelhaney9,Andrew,Mcelhaney,Public Policy & Law,Wassaja
alangenfeld1,Arlene,Langenfeld,Dance (BFA),Scott
rmcadams3,Robin,Mcadams,"Nuclear, Plasma, and Radiological Engineering",Weston
pmayen0,Patsy,Mayen,Italian,ISR
obutler3,Oliver,Butler,Teacher Education: Spanish (K-12),Scott
djacoby5,Douglas,Jacoby,Physics,The HERE
aduncan4,Amy,Duncan,Civil Engineering,FAR
dmartinez4,David,Martinez,Geology,Suites at Third
mbuckley8,Maureen,Buckley,Musicology,Bousfield
tprestwich6,Terry,Prestwich,Finance,Skyline Tower
bmiller1,Bradley,Miller,Music Voice Performance,ISR
epellegrin9,Edgar,Pellegrin,Philosophy,Wassaja
jburns8,James,Burns,Linguistics,Bousfield
jmitchell4,Jose,Mitchell,Finance + Data Science,ISR
rtran0,Robert,Tran,Accountancy + Data Science,The Dean
csalazar7,Charles,Salazar,Computer Science and Chemistry,Suites at Third
abrown5,Alfred,Brown,Actuarial Science,FAR
jbrown5,Josephine,Brown,"Health Sciences, Interdisciplinary ",Scott
msullivan1,Melissa,Sullivan,Architectural Studies,The HERE
amast6,Ann,Mast,Accountancy + Data Science,The HERE
tlanier8,Terrence,Lanier,Scenic Design,Tower at Third
jgirton7,Jeffrey,Girton,Landscape Architecture ,Bousfield
doconnell4,Donald,Oconnell,French,The Dean
cpierson0,Charles,Pierson,Computer Science and Economics ,309 Green
lguerra0,Linda,Guerra,Political Science,ISR
jgatton0,Jeremy,Gatton,Information Sciences + Data Science,The Dean
jruff3,Jacob,Ruff,Information Systems,The HERE
ehall9,Erik,Hall,Art Undeclared ,Scott
charris3,Cecil,Harris,Secondary Education: Mathematics,Snyder
pcalvert5,Pauline,Calvert,Crop Sciences,Hopkins
lkimura6,Lynda,Kimura,Information Sciences,Scott
htopps5,Helen,Topps,Political Science,309 Green
msommers7,Michael,Sommers,Secondary Education: Mathematics,Suites at Third
cstahr7,Catherine,Stahr,Agricultural Communications,Suites at Third
jellefson0,Jason,Ellefson,Crop Sciences,Bousfield
rmckenzie3,Robert,Mckenzie,Art Education (K-12),Bousfield
lcurran2,Lillian,Curran,Architectural Studies,PAR
rstephens7,Ruth,Stephens,Materials Science and Engineering,Bousfield
rlong3,Richard,Long,"Health Sciences, Interdisciplinary ",Bousfield
pstelly1,Pearl,Stelly,Aerospace Engineering,Snyder
jkropp4,Joan,Kropp,Actuarial Science,Snyder
rdawson8,Robert,Dawson,"Computer Science and Education, Learning Sciences",Snyder
ybrady6,Yolanda,Brady,Finance,Snyder
jbeam3,Josephine,Beam,Social Work,ISR
mbailey7,Mark,Bailey,Astronomy + Data Science,Nugent
gandrews4,Gerald,Andrews,Agricultural and Biological Engineering (ACES),Wassaja
kthomas9,Kevin,Thomas,"Computer Science and Education, Learning Sciences",The Dean
acollier5,Albert,Collier,Sound Design and Technology,Suites at Third
dthompson9,David,Thompson,Secondary Education: Biology,Scott
pcrass9,Patrick,Crass,Computer Science and Philosophy,PAR
jhoye2,John,Hoye,Computer Science and Geography & Geographic Information Science,Hopkins
jporter4,Jesse,Porter,Global Studies,The Dean
scarnicelli3,Susan,Carnicelli,Atmospheric Sciences,Weston
cgentry8,Charles,Gentry,Secondary Education: Earth Science,Suites at Third
vebert9,Verla,Ebert,Art and Art History ,Skyline Tower
mwilson1,Marcella,Wilson,Political Science,309 Green
jricker8,Jonathan,Ricker,"Policy, International Trade & Development",The HERE
rmorley2,Ronald,Morley,Special Education,Snyder
kfarley5,Keith,Farley,East Asian Languages and Cultures,Bousfield
rcruz2,Robert,Cruz,Bioengineering,PAR
dquintero5,Derek,Quintero,Learning and Education Studies,Weston
jsweeden1,Juan,Sweeden,Secondary Education: Physics,Weston
kmcgovern4,Kristy,Mcgovern,Computer Science and Geography & Geographic Information Science,Scott
rflowers4,Rodrigo,Flowers,Community Health,309 Green
gnorman4,Gary,Norman,Lighting Design and Technology ,Wassaja
hcarr7,Howard,Carr,Finance,Scott
hmiller8,Helen,Miller,Biochemistry,PAR
jbraun9,Janice,Braun,Portuguese,Tower at Third
abehrmann5,Anne,Behrmann,Management,FAR
bscott1,Beverly,Scott,Bioengineering,Wassaja
gfleming6,Gregory,Fleming,History of Art,Scott
mcooper7,Misty,Cooper,Chemical Engineering,Hopkins
fpanning6,Felisha,Panning,Secondary Education: Chemistry,Scott
ddavis8,Dennis,Davis,Agricultural and Consumer Economics,Weston
jvert7,James,Vert,Agricultural and Biological Engineering (ACES),Scott
tseymore2,Tanika,Seymore,Music,Weston
scouzens9,Scott,Couzens,"Recreation, Sport and Tourism",Scott
jhampton7,Jerry,Hampton,Studio Art (BA),Hopkins
emay3,Eleanor,May,Acting,Scott
sroberson2,Shirley,Roberson,Scenic Technology,Hopkins
sberube0,Sarah,Berube,Theatre Studies,Scott
runsworth6,Raymond,Unsworth,Human Development and Family Studies,FAR
nbrand9,Nicole,Brand,Secondary Education: Social Studies,Hopkins
eoliver5,Eric,Oliver,Teacher Education: German (K-12),Weston
fbowen4,Frank,Bowen,French,Bousfield
gsmith5,Giovanna,Smith,Sound Design and Technology,Wassaja
gcolley8,Georgia,Colley,Agronomy,309 Green
bray3,Brittany,Ray,Early Childhood Education (Birth-Grade 2),Snyder
cwooster0,Charles,Wooster,English,PAR
eevans2,Elizabeth,Evans,Secondary Education: Mathematics (LAS),Skyline Tower
wgranger3,Willis,Granger,Graphic Design,The HERE
aaline2,Arnold,Aline,Media and Cinema Studies,FAR
jmorefield9,Jonathan,Morefield,Sound Design and Technology,The HERE
crehart7,Carol,Rehart,Econometrics and Quantitative Economics,The Dean
adyer3,Antonia,Dyer,Stage Management,Bousfield
ehuffstetler9,Ester,Huffstetler,Mathematics and Computer Science,Snyder
rpalmer4,Ryan,Palmer,Environmental Economics & Policy,Nugent
etorres1,Ella,Torres,Computer Science and Animal Sciences,Snyder
ddeaver2,Dana,Deaver,Geology,Scott
ccarter3,Carla,Carter,Costume Design and Technology,Nugent
pmata3,Paul,Mata,Urban Studies and Planning,FAR
bcregan0,Benjamin,Cregan,ACES Undeclared,Skyline Tower
ldelallo8,Lorraine,Delallo,Hospitality Management,ISR
mcervantes0,Melvin,Cervantes,Secondary Education: Physics,The Dean
jprobst1,Joy,Probst,Urban Studies and Planning,Hopkins
lpierce3,Larry,Pierce,Financial Planning,Hopkins
gweldon7,Gordon,Weldon,Computer Engineering,Nugent
mglidewell9,Marlene,Glidewell,Electrical Engineering,The HERE
lray6,Leslie,Ray,Italian,PAR
mgrace0,Maria,Grace,Dance (BFA),Scott
parguello4,Phyllis,Arguello,Asian American Studies,Nugent
bbillings2,Bernard,Billings,Comparative and World Literature,Scott
wkarg2,Woodrow,Karg,Consumer Economics & Finance,Skyline Tower
afillmore9,Arthur,Fillmore,Chemistry,ISR
rconder5,Roxie,Conder,"Earth, Society, and Environmental Sustainability",PAR
jpena8,James,Pena,Gender and Women's Studies,Bousfield
bday3,Bradley,Day,Dance (BFA),Skyline Tower
rdemelo3,Richard,Demelo,History of Art,Bousfield
dbodi9,Donna,Bodi,African American Studies,Tower at Third
nsmith2,Nelson,Smith,Art and Art History ,Suites at Third
swarner6,Shirley,Warner,Dance (BFA),FAR
hsegal9,Horace,Segal,Operations Management,Suites at Third
ajackson3,Amy,Jackson,Finance in Agri-Business,Wassaja
vhall3,Vanessa,Hall,Computer Science and Animal Sciences,Hopkins
gbeach1,Gerald,Beach,Civil Engineering,Wassaja
twatley9,Tammy,Watley,Computer Science and Anthropology,Weston
pbrown2,Paul,Brown,Biochemistry,Hopkins
pwilkerson7,Pedro,Wilkerson,Industrial Engineering,Weston
mpatete0,Marc,Patete,Latin American Studies,Wassaja
mdowd8,Mildred,Dowd,Speech and Hearing Science,Weston
abriz8,Amy,Briz,Agricultural Communications,PAR
mowens6,Marquis,Owens,Econometrics and Quantitative Economics,Bousfield
mrose1,Matthew,Rose,Jazz Performance,Snyder
rclemons7,Robert,Clemons,Computer Science and Philosophy,Wassaja
mscharich7,Margaret,Scharich,Industrial Engineering,Skyline Tower
troberts1,Teresa,Roberts,Philosophy,Skyline Tower
ladkison2,Lisa,Adkison,Computer Science and Philosophy,ISR
kwebb5,Kent,Webb,Food Science,FAR
mcecil9,Michael,Cecil,Civil Engineering,309 Green
mmccormack4,Marilyn,Mccormack,Brain and Cognitive Science,Wassaja
eatkins6,Elizabeth,Atkins,History,ISR
cleflore3,Cheryl,Leflore,Animal Sciences,Weston
jhinman1,James,Hinman,Electrical Engineering,Wassaja
lrobinson7,Lisa,Robinson,Secondary Education: Chemistry,Scott
lcline3,Larry,Cline,Community Health,FAR
tyedinak1,Tara,Yedinak,Secondary Education: Earth Science,Wassaja
thartman0,Talitha,Hartman,Scenic Technology,FAR
wsoto4,William,Soto,Scenic Design,ISR
bsmith7,Brynn,Smith,Public Policy & Law,309 Green
jparker4,Jane,Parker,Slavic Studies,Skyline Tower
rmckeel1,Raymond,Mckeel,Teacher Education: French (K-12),Suites at Third
jwilson5,Jorge,Wilson,Classics,Wassaja
msorensen8,Melvin,Sorensen,Media and Cinema Studies,The Dean
abaldwin2,Alan,Baldwin,Geology,Wassaja
sholton4,Sandra,Holton,Studio Art (BA),The Dean
ejoe7,Eleanor,Joe,Political Science,Weston
mmcdowell3,Mark,Mcdowell,French,Wassaja
mreif4,Mariam,Reif,Journalism,The HERE
jhighsmith3,Junior,Highsmith,Elementary Education (Grades 1-6),Hopkins
mammons5,Mary,Ammons,History,Snyder
tjohnson0,Taryn,Johnson,Lyric Theatre,Scott
bwilson0,Bruce,Wilson,Information Systems,Scott
sgibbons6,Saul,Gibbons,Computer Science and Advertising,Tower at Third
mavant3,Mary,Avant,Computer Science and Crop Sciences,Wassaja
rpompi6,Ruth,Pompi,Engineering Undeclared,Bousfield
ssulley6,Stephen,Sulley,Human Development and Family Studies,Snyder
cceruantes8,Clifford,Ceruantes,Human Development and Family Studies,Bousfield
jcurtis6,Jennifer,Curtis,Media and Cinema Studies,ISR
mconey3,Marilyn,Coney,Human Nutrition,The HERE
jholden8,John,Holden,Business Undeclared,Tower at Third
rchalmers6,Robin,Chalmers,Undeclared,FAR
wlondon3,William,London,"Nuclear, Plasma, and Radiological Engineering",Weston
tgilliam4,Tonie,Gilliam,Computer Science and Linguistics,Suites at Third
dlopez4,Danny,Lopez,Arts and Entertainment Technology ,Scott
pbaccus1,Patricia,Baccus,Human Development and Family Studies,309 Green
wgrayson9,William,Grayson,Atmospheric Sciences,PAR
jlopez5,Jane,Lopez,"Agribusiness, Markets & Management",Scott
fboling1,Felicia,Boling,Psychology,Skyline Tower
aruse3,Anthony,Ruse,Atmospheric Sciences,Tower at Third
abring9,Ada,Bring,Graphic Design,Wassaja
staylor8,Shirley,Taylor,Engineering Mechanics,Hopkins
mmyers0,Michael,Myers,Anthropology,Weston
pbagshaw5,Patrick,Bagshaw,Classics,Snyder
pness6,Pamela,Ness,Engineering Technology and Management for Agricultural Systems,Scott
rmiles7,Rosalina,Miles,Anthropology,Scott
fpadron0,Fred,Padron,Geology,Suites at Third
epayne0,Eugene,Payne,Gender and Women's Studies,Nugent
jbell1,John,Bell,"Computer Science and Education, Learning Sciences",Skyline Tower
cbrown7,Chester,Brown,Teacher Education: Spanish (K-12),Snyder
jmorgan5,John,Morgan,Kinesiology,Hopkins
bsolano1,Bernard,Solano,Secondary Education: Earth Science,Bousfield
tgreenhaw0,Tod,Greenhaw,Natural Resources and Environmental Sciences,Hopkins
bpaulson5,Bernard,Paulson,Sociology,Wassaja
awilliams2,Antonio,Williams,Computer Science and Anthropology,Weston
achapman4,Angela,Chapman,Computer Science and Astronomy,Skyline Tower
jmcclellan5,Juan,Mcclellan,Electrical Engineering,Skyline Tower
ncortez0,Nancy,Cortez,"Recreation, Sport and Tourism",The HERE
mtrott5,Marla,Trott,Gender and Women's Studies,The HERE
wlederman2,William,Lederman,Portuguese,PAR
amcnicholas6,Ana,Mcnicholas,East Asian Languages and Cultures,The HERE
dgomez1,David,Gomez,Actuarial Science,Weston
jhughes1,Jonathan,Hughes,Asian American Studies,Tower at Third
lcoss9,Lena,Coss,"Russian, East European, and Eurasian Studies",Hopkins
jlauritsen2,Jean,Lauritsen,Latin American Studies,Skyline Tower
kmotley2,Kimiko,Motley,Engineering Undeclared,Weston
cmcbride8,Carl,Mcbride,Music Instrumental Performance,Nugent
agibbs3,Adam,Gibbs,Secondary Education: Physics,Hopkins
msmith7,Mike,Smith,Public Policy & Law,Tower at Third
tpaoletti4,Thomas,Paoletti,Journalism,The Dean
ltauber4,Lisa,Tauber,History,Skyline Tower
dpumphrey3,Dwayne,Pumphrey,Systems Engineering and Design ,Nugent
bcarlson7,Barbara,Carlson,Physics,Wassaja
akaufman9,Andrea,Kaufman,Secondary Education: Social Studies,The Dean
bwright1,Beverly,Wright,Materials Science and Engineering,Wassaja
gcameron1,George,Cameron,Atmospheric Sciences,Hopkins
bphelps4,Bob,Phelps,Lighting Design and Technology ,The Dean
dcarswell6,Dolores,Carswell,Art Education (K-12),Wassaja
cmclaughlin3,Charles,Mclaughlin,Landscape Architecture ,Skyline Tower
stalbot0,Stella,Talbot,Geography and Geographic Information Science,PAR
jmcclure9,Joy,Mcclure,Teacher Education: German (K-12),309 Green
jcruse4,Jennifer,Cruse,Finance,Weston
pbosarge6,Patricia,Bosarge,Advertising,Tower at Third
ppace5,Paul,Pace,Astronomy,ISR
hharbach6,Herbert,Harbach,Classics,Suites at Third
jandersen7,Jason,Andersen,Business Undeclared,Hopkins
wcooper5,William,Cooper,Anthropology,Tower at Third
sbenitez4,Stuart,Benitez,Spanish,Weston
smatthews2,Sylvia,Matthews,Psychology,Snyder
epina0,Elizabeth,Pina,Accountancy,The HERE
lwerner4,Larry,Werner,Food Science,309 Green
kramos1,Keith,Ramos,Financial Planning,Snyder
rjones7,Randall,Jones,Animal Sciences,309 Green
hlongshore1,Heather,Longshore,Community Health,Skyline Tower
mlambert9,Marlin,Lambert,Computer Science and Astronomy,Scott
kboston8,Kyle,Boston,Computer Science and Advertising,PAR
hbarnett3,Hattie,Barnett,"Dance, BA and Kinesiology, BS (Dual Degree Program)",Tower at Third
btrotter3,Blanca,Trotter,Teacher Education: Spanish (K-12),Hopkins
kmoose4,Kendra,Moose,Computer Science and Linguistics,Weston
wstapleton7,William,Stapleton,"Computer Science and Education, Learning Sciences",Nugent
rfarris3,Ruth,Farris,Materials Science and Engineering,FAR
dlafleche3,Deborah,Lafleche,Computer Science and Advertising,ISR
lfisher3,Lori,Fisher,Food Science,ISR
lmckain4,Lee,Mckain,Art and Art History ,Bousfield
alightle7,Alexander,Lightle,Spanish,Scott
bgoodman0,Barbara,Goodman,Philosophy,The Dean
